wie	wie	Pron(inter)
nieupoort	???	N(sing)
quam	komen	v(fin,past,lex)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
hy	hij	Pron(pers,3,sing)
kreech	krijgen	V(fin,past,lex)
twee	twee	Num(card)
schanssen	schans	N(plu)
met	met	Adp()
accoort	akkoord	N(sing)
maer	maar	Conj(coord)
hebben	hebben	V(fin,pres,aux_cop)
noch	noch	conj(coord)
al	al	Adv(gener)
tvolck	het+volk	Art(def)+N(sing)
vermoort	vermoord	V(participle,past)
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	N(sing)
boven	boven	Adp()
beloften	belofte	N(plu)
eedt	eed	N(sing)
oft	of	Conj(coord)
woort	woord	N(sing)
in	in	Adp()
vlaenderlant	vlaanderland	N(prop)
het	het	pron(pers,3,sing)
scheen	schijnen	v(fin,past,aux_cop)
daer	daar	adv(dem)
wel	wel	adv(gener)
een	een	art(indef)
goet	goed	adj()
beghin	begin	n(sing)
doen	doen	V(infin)
sy	zij	Pron(pers,3,plu)
hadden	hebben	V(fin,past,aux_cop)
twee	twee	Num(card)
schanssen	schans	n(plu)
in	in	adp()
den	de	art(def)
admirant	admirant	n(sing)
den	de	art(def)
admirant	admirant	N(sing)
maer	maar	conj(coord)
tgeusen	tussen	Art(def)+N(sing)
volck	volk	N(sing)
schoot	schieten	V(fin,past,lex)
op	op	Adp()
de	de	Art(def)
pin	pijn	n(sing)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
sy	zij	Pron(pers,3,plu)
kreghen	krijgen	V(fin,past,lex)
twee	twee	Num(card)
stucken	stuk	N(plu)
gheschuts	geschut	N(sing)
maer	maar	Conj(coord)
dat	dat	conj(subord)
en	ne	Conj(coord)
dee	doen	pron(rel)
hen	zij	pron(pers,3,plu)
niet	niet	Adv(neg)
veel	veel	num(indef)
nuts	nut	N(sing)
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	n(sing)
die	die	pron(rel)
kreech	krijgen	v(fin,past,lex)
daer	daar	Adv(dem)
self	zelf	Pron(dem)
wat	wat	Pron(inter)
op	op	Adp()
sijn	zijn	pron(poss)
muts	moeten+zij	n(sing)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
de	de	art(def)
tijding	tijding	n(sing)
quam	komen	V(fin,past,lex)
t	het	Art(def)
'	?	punc(quest)
antwerpen	antwerpen	V(infin)
haest	haast	Adv(gener)
de	de	Art(def)
geusen	geus	N(plu)
vluchten	vluchten	V(infin)
seer	zeer	Adv(gener)
verbaest	verbaasd	V(participle,past)
voor	voor	Adp()
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
voor	voor	Adp()
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
victory	victorie	n(sing)
heeftmen	hebben+men	V(fin,pres,lex)+Pron(indef)
daer	daar	Adv(dem)
gheraest	geraden	v(participle,past)
al	al	adv(gener)
in	in	adp()
brabant	brabant	n(prop)
albertus	albertus	n(prop)
doe	toen	adv(dem)
bedroghen	bedriegen	v(participle,past)
was	zijn	v(fin,past,aux_cop)
docht	dunken	v(fin,past,aux_cop)
dat	dat	conj(subord)
den	de	Art(def)
geus	geus	n(sing)
vertoghen	vertogen	V(participle,past)
was	zijn	V(fin,past,aux_cop)
den	de	art(def)
admirant	admirant	n(sing)
den	de	art(def)
admirant	admirant	n(sing)
die	die	pron(rel)
vont	vinden	v(fin,past,lex)
dat	dat	conj(subord)
al	al	adv(gener)
gheloghen	gelogen	v(participle,past)
was	zijn	v(fin,past,aux_cop)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
sy	zij	Pron(pers,3,plu)
toghen	togen	V(infin)
aen	aan	Adp()
met	met	adp()
een	een	Art(indef)
ghedruys	geduis	N(sing)
maer	maar	Conj(coord)
sy	zij	Pron(pers,3,plu)
vonden	vinden	V(fin,past,lex)
de	de	Art(def)
waert	woord	n(plu)
daer	daar	Adv(dem)
t	het	Art(def)
'	?	punc(quest)
huys	huis	N(sing)
den	de	art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	n(sing)
die	die	pron(rel)
droech	dragen	v(fin,past,lex)
het	het	pron(pers,3,sing)
indiaensche	duivel+in	n(sing)
cruys	kruis	N(sing)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
sy	zij	Pron(pers,3,plu)
meynden	menen	V(fin,past,lex)
ons	wij	Pron(pers,1,plu)
te	te	adp()
maken	maken	v(infin)
ree	ree	n(sing)
den	de	art(def)
wech	weg	N(sing)
om	om	adp()
te	te	Adp()
loopen	lopen	V(infin)
in	in	Adp()
zee	zee	N(sing)
den	de	art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	N(sing)
de	de	Art(def)
geusen	geus	n(plu)
toghen	togen	V(infin)
t	het	Art(def)
'	?	punc(quest)
sweert	zwaard	N(sing)
uyt	uit	Adp()
t	het	Art(def)
'	?	punc(quest)
schee	schijnen	N(sing)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
sy	zij	Pron(pers,3,plu)
vielen	vallen	V(fin,past,lex)
daer	daar	Adv(dem)
seer	zeer	Adv(gener)
dapper	dapper	Adj()
aen	aan	Adp()
met	met	Adp()
schieten	schieten	N(plu)
houwen	houwen	V(infin)
steken	steken	V(infin)
slaen	slaan	V(infin)
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	n(sing)
die	die	pron(rel)
wert	worden	v(fin,pres,aux_cop)
daer	daar	adv(dem)
in	in	adp()
dien	die	pron(dem)
slach	slag	n(sing)
ghevaen	vangen	v(participle,past)
in	in	adp()
vlaenderlant	vlaanderland	v(participle,past)
albertus	albertus	n(prop)
was	zijn	v(fin,past,aux_cop)
daer	daar	Adv(dem)
self	zelf	pron(dem)
in	in	Adp()
noot	nood	N(sing)
met	met	Adp()
al	al	Adv(gener)
syn	zijn	Pron(poss)
eed	eed	N(sing)
'	?	punc(quest)
len	lenen	n(sing)
kleyn	klein	Adj()
en	en	Conj(coord)
groot	groot	Adj()
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	n(sing)
daer	daar	adv(dem)
bleeffer	blijven+er	V(fin,past,lex)+Pron(pers,3,plu)
seven	zeven	Num(card)
duysent	duizend	Num(card)
doot	dood	N(sing)
in	in	Adp()
vlaenderlant	vlaanderland	N(prop)
veel	veel	num(indef)
edeldoms	edeldom	N(prop)
wert	worden	V(fin,past,aux_cop)
gheslaghen	slaan	V(participle,past)
daer	daar	Adv(dem)
en	ne	Adv(neg)
ghevanghen	gevangen	N(sing)
int	in+het	Adp()+Art(def)
openbaer	openbaar	Adv(gener)
oock	ook	Adv(gener)
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
ook	ook	Adv(gener)
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
die	die	pron(rel)
sitten	zitten	V(fin,pres,lex)
nu	nu	adv(dem)
met	met	adp()
droef	droef	N(sing)
heyt	heten	N(sing)
swaer	zwaar	adj()
in	in	Adp()
vlaenderlant	vlaanderland	N(prop)
eylacen	helaas	Interj()
twasser	te+deze	Art(def)+N(sing)
seer	zeer	Adv(gener)
bekayt	bekend	V(fin,pres,lex)
de	de	Art(def)
kants	kant	N(sing)
die	die	pron(rel)
liep	lopen	V(fin,past,lex)
hun	zij	Pron(pers,3,plu)
veel	veel	Num(indef)
verdraeyt	het+verdragen	N(sing)
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	n(sing)
sijn	zijn	Pron(poss)
spaengiaerts	spanjaard	N(prop)
laghen	liggen	V(fin,past,lex)
daer	daar	Adv(dem)
ghesaeyt	zaaien	v(participle,past)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
tusschen	tussen	adp()
de	de	Art(def)
duynen	dwijnen	N(plu)
en	en	Conj(coord)
op	op	Adp()
t	het	Art(def)
'	?	punc(quest)
velt	veld	N(sing)
laghen	liggen	V(fin,past,lex)
de	de	Art(def)
dooden	dode	N(plu)
onghetelt	ongeteld	adj()
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
denckt	denken	V(fin,pres,lex)
hoe	hoe	Adv(inter)
sijn	zijn	pron(poss)
herte	hart	n(sing)
was	zijn	v(fin,past,aux_cop)
ontstelt	onstellen	v(participle,past)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
wie	wie	pron(inter)
weet	weten	v(fin,pres,lex)
waer	waar	adj()
dat	dat	art(def)
albertus	albertus	n(prop)
bleef	blijven	v(fin,past,aux_cop)
die	die	pron(rel)
men	men	Pron(indef)
oock	ook	Adv(gener)
int	in+het	Adp()+Art(def)
dootboeck	dodelijk	N(sing)
schreef	schrijven	n(sing)
den	de	art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	n(sing)
sijn	zijn	Pron(poss)
volck	volk	N(sing)
doen	doen	V(infin)
kleyne	klein	Adj()
vreucht	vreugde	N(sing)
bedreef	veder	V(fin,past,lex)
in	in	Adp()
vlaenderlant	vlaanderland	N(prop)
hun	zij	Pron(pers,3,plu)
voornemen	voornemen	V(infin)
dat	dat	Pron(dem)
is	zijn	v(fin,pres,aux_cop)
ghefaelt	falen	V(participle,past)
sy	zij	Pron(pers,3,plu)
hebben	hebben	V(fin,pres,aux_cop)
daer	daar	Adv(dem)
gheen	geen	pron(indef)
prijs	prijs	N(sing)
behaelt	behalen	V(fin,pres,lex)
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	N(sing)
rechtveerdich	rechtvaardig	adj()
heeftse	houden+zij	V(imp)+Pron(pers,3,plu)
god	god	n(sing)
betaelt	betalen	v(fin,pres,lex)
in	in	adp()
vlaenderlant	vlaanderland	v(participle,past)
hij	hij	pron(pers,3,sing)
sidt	zitten	v(fin,pres,lex)
te	te	adp()
woerden	woord	n(plu)
op	op	adp()
het	het	pron(pers,3,sing)
slot	slot	N(sing)
en	en	Conj(coord)
treurt	treuren	v(fin,pres,lex)
om	om	Adp()
synen	zijn	pron(poss)
laberlot	lamsbloed	n(sing)
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	n(sing)
want	want	Conj(coord)
hy	hij	Pron(pers,3,sing)
is	zijn	V(fin,pres,aux_cop)
doot	dood	N(sing)
en	en	Conj(coord)
half	half	Adj()
verrot	verrotten	N(sing)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
wy	wij	Pron(pers,1,plu)
kreghen	krijgen	V(fin,past,lex)
daer	daar	Adv(dem)
in	in	adp()
dat	het	art(def)
exploot	exploot	N(sing)
oock	ook	Adv(gener)
thien	tien	Num(card)
metalen	metaal	V(infin)
stucken	stuk	N(plu)
groot	groot	Adj()
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
die	die	pron(rel)
staen	staan	v(fin,pres,lex)
te	te	adp()
dordrecht	dordrecht	N(sing)
voor	voor	adp()
den	de	Art(def)
noot	nood	N(sing)
uut	uit	Adp()
vlaenderlant	vlaanderland	N(prop)
wy	wij	Pron(pers,1,plu)
kreghen	krijgen	V(fin,past,lex)
noch	noch	Conj(coord)
hoort	horen	V(imp)
mijn	mijn	Pron(poss)
ghewaech	gewarig	N(sing)
hondert	honderd	Num(card)
acht	achten	V(fin,pres,lex)
vendelen	van+de	V(infin)
twas	het+zijn	Pron(pers,3,sing)+V(fin,past,aux_cop)
een	een	Art(indef)
plaech	plegen	N(sing)
voor	voor	Adp()
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
voor	voor	Adp()
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
die	die	Pron(rel)
sietmen	zien+men	V(fin,pres,lex)+Pron(indef)
oock	ook	Adv(gener)
in	in	Adp()
s	de	Art(def)
'	?	punc(quest)
graven	graaf	N(plu)
haech	haak	n(sing)
uut	uit	adp()
vlaenderlant	vlaanderland	N(prop)
ons	wij	Pron(poss)
princen	prins	N(plu)
van	van	Adp()
orangien	oranje	N(prop)
soon	zoon	N(sing)
die	de	Pron(rel)
won	wonen	N(sing)
daer	daar	adv(dem)
in	in	adp()
de	de	art(def)
slach	slag	n(sing)
de	de	Art(def)
croon	kroon	N(sing)
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
hy	hij	Pron(pers,3,sing)
is	zijn	V(fin,pres,aux_cop)
gheen	geen	Pron(indef)
tyranny	tirannie	N(sing)
ghewoon	gewoon	N(sing)
maer	maar	Conj(coord)
vreest	vrezen	V(fin,pres,lex)
gods	god	N(sing)
hant	hand	N(sing)
want	want	conj(coord)
doen	doen	Conj(subord)
hy	hij	Pron(pers,3,sing)
sijn	zijn	V(fin,pres,aux_cop)
victory	victorie	N(sing)
sach	zien	V(fin,past,lex)
prees	prijzen	N(sing)
god	god	n(sing)
so	zo	Adv(resum)
zijn	zijn	v(fin,pres,aux_cop)
memory	memorie	n(sing)
plach	plegen	V(fin,past,lex)
o	o	interj()
admirant	admirant	n(prop)
o	o	interj()
admirant	admirant	N(sing)
sijn	zijn	Pron(poss)
hert	hart	N(sing)
vol	vol	Adj()
van	van	Adp()
glory	glorie	n(sing)
lach	liggen	v(fin,past,lex)
in	in	adp()
vlaenderlant	vlaanderland	v(participle,past)
buyten	buiten	n(plu)
oostende	oosteind	v(participle,pres)
voor	voor	Adp()
de	de	Art(def)
poort	poort	N(sing)
moesten	moeten	V(fin,past,aux_cop)
oock	ook	Adv(gener)
al	al	Adv(gener)
de	de	Art(def)
spaengiaerts	spanjaard	N(prop)
voort	voort	Adv(gener)
van	van	Adp()
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
die	die	pron(rel)
de	de	art(def)
schotten	schot	n(plu)
hadden	hebben	v(fin,past,aux_cop)
vermoort	vermoord	v(participle,past)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
dees	deze	pron(dem)
waren	zijn	V(fin,past,aux_cop)
ghevanghen	gevangen	v(participle,past)
inden	in+de	art(def)+adp()
strijt	strijd	N(sing)
sy	zij	Pron(pers,3,plu)
dachten	denken	V(fin,past,lex)
doen	doen	V(infin)
te	te	Adp()
zijn	zijn	V(infin)
bevryt	bevrijden	V(participle,past)
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	N(sing)
haer	haar	Pron(poss)
moorden	moord	N(plu)
wracht	werken	N(sing)
een	een	Art(indef)
grooten	groot	adj()
nijt	nijd	N(sing)
in	in	Adp()
vlaenderlant	vlaanderland	N(prop)
wy	wij	pron(pers,1,plu)
sloeghen	slaan	v(fin,past,lex)
daerna	daarna	pronadv(dem)
een	een	art(indef)
convoy	confuus	n(sing)
maer	maar	conj(coord)
die	die	Pron(rel)
van	van	adp()
nieupoort	nimrod	n(prop)
haddent	hebben+het	v(fin,past,aux_cop)+pron(pers,3,sing)
moy	mozes	Conj(subord)
oock	ook	Adv(gener)
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
oock	ook	Adv(gener)
d	de	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
papou	papouw	n(sing)
werp	werpen	N(sing)
deux	deus	N(sing)
den	de	Art(def)
geus	geus	n(sing)
werp	werpen	N(sing)
troy	trouw	N(sing)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
doen	toen	V(infin)
ghy	gij	Pron(pers,2,plu)
laecht	lachen	V(fin,pres,lex)
in	in	Adp()
d	de	Art(def)
'	?	punc(quest)
lant	land	N(sing)
van	van	adp()
kleef	kleven	N(sing)
de	de	art(def)
wreetheyt	wreedheid	n(sing)
die	die	Pron(rel)
u	gij	Pron(poss)
volck	volk	N(sing)
bedreef	veder	V(fin,past,lex)
o	o	Interj()
admirant	admirant	N(sing)
o	o	interj()
admirant	admirant	N(sing)
hollant	holland	N(prop)
dit	dit	Pron(dem)
al	al	Adv(gener)
int	het+in	art(def)+adp()
herte	hart	n(sing)
schreef	schrijven	v(fin,past,lex)
tot	tot	adp()
uwer	uw	Pron(poss)
schant	schande	N(sing)
papouwen	papouw	N(plu)
kreghen	krijgen	v(infin)
neusen	neus	v(infin)
langh	lang	Adv(gener)
sy	zij	Pron(pers,3,plu)
dachten	denken	V(infin)
t	het	Art(def)
'	?	punc(quest)
was	zijn	V(fin,past,aux_cop)
der	de	Art(def)
geusen	geus	n(sing)
dwangh	dwingen	N(sing)
den	de	Art(def)
admirant	admirant	N(sing)
den	de	art(def)
admirant	admirant	N(sing)
maer	maar	Conj(coord)
maurits	maurits	N(prop)
gingh	gaan	V(fin,past,lex)
der	de	Art(def)
reusen	reus	n(sing)
gang	gang	n(sing)
in	in	adp()
vlaenderlant	vlaanderland	v(participle,past)
so	zo	adv(resum)
deed	doen	V(fin,past,lex)
hy	hij	Pron(pers,3,sing)
oock	ook	Adv(gener)
in	in	Adp()
bomlerweert	boeleren	N(sing)
te	te	adp()
turnhout	voorhoofd	N(sing)
oock	ook	Adv(gener)
te	te	Adp()
voet	voet	N(sing)
te	te	adp()
peert	paard	N(sing)
o	o	interj()
admirant	admirant	N(sing)
o	o	interj()
admirant	admirant	N(sing)
hy	hij	Pron(pers,3,sing)
kort	kort	V(fin,pres,lex)
des	de	Art(def)
spaens	spaan	n(sing)
ghesindes	zenden	n(sing)
steert	staart	V(fin,pres,lex)
aen	aan	Adp()
elcken	elk	Pron(indef)
kant	kant	N(sing)
ghy	gij	Pron(pers,2,plu)
hebt	hebben	V(fin,pres,aux_cop)
langh	lang	Adv(gener)
mauritz	maurits	N(prop)
doot	dood	N(sing)
ghesocht	zoeken	V(participle,past)
en	en	Conj(coord)
moordenaers	moordenaar	N(plu)
daer	daar	adv(dem)
toe	toe	v(fin,past,lex)
ghekocht	kopen	V(participle,past)
t	het	Art(def)
'	?	punc(quest)
fy	fij	Adj()
admirant	admirant	N(sing)
t	het	Art(def)
'	?	punc(quest)
fy	fij	Adj()
admirant	admirant	n(prop)
god	god	n(sing)
lof	lof	n(sing)
ten	te+de	adp()+art(def)
is	zijn	v(fin,pres,aux_cop)
niet	niet	Adv(neg)
volbrocht	volbrengen	v(participle,past)
dat	dat	conj(subord)
feyt	feit	n(sing)
mechant	zeekant	n(sing)
al	al	num(indef)
wat	wat	Pron(inter)
ghy	gij	Pron(pers,2,sing)
doet	doen	V(fin,pres,lex)
ten	te+de	Pron(pers,3,sing)+Adv(neg)
is	zijn	v(fin,pres,aux_cop)
maer	maar	conj(coord)
wint	wind	N(sing)
ghelijck	gelijk	Adv(gener)
ghy	gij	Pron(pers,2,plu)
selver	zelf	Pron(dem)
dat	dat	Conj(subord)
bevint	bevinden	V(fin,pres,lex)
o	o	interj()
admirant	admirant	N(sing)
o	o	interj()
admirant	admirant	N(sing)
u	gij	Pron(poss)
saecken	zaak	n(plu)
bet	bet	adv(gener)
met	met	adp()
god	god	n(sing)
beghint	beginnen	v(fin,pres,lex)
ghebruyckt	gebruiken	V(participle,past)
verstant	verstand	n(sing)
waer	waar	v(fin,past,aux_cop)
bleef	blijven	v(fin,past,aux_cop)
doe	toen	adv(dem)
den	de	art(def)
grooten	groot	adj()
standaert	stand	N(sing)
ick	ik	Pron(pers,1,sing)
denck	denken	V(fin,pres,lex)
dat	dat	conj(subord)
lieven	lief	adj()
was	zijn	v(fin,past,aux_cop)
vervaert	vervaard	v(participle,past)
hoort	horen	v(imp)
admirant	admirant	N(sing)
hoort	horen	V(imp)
admirant	admirant	N(sing)
mauritz	maurits	N(prop)
had	hebben	v(fin,past,aux_cop)
te	te	adp()
veel	veel	num(indef)
volcks	volk	N(sing)
vergaert	vergaren	V(participle,past)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
en	en	Conj(coord)
lievens	lief	adj()
broeck	broek	N(sing)
die	die	pron(rel)
stont	staan	N(sing)
heel	heel	adv(gener)
ront	rond	Adj()
nu	nu	Adv(dem)
raet	raad	n(sing)
wat	wat	pron(inter)
hij	hij	pron(pers,3,sing)
daer	daar	adv(dem)
inne	in	pron(pers,1,sing)+adv(neg)
vont	vinden	v(fin,past,lex)
gheen	geen	pron(indef)
admirant	admirant	N(sing)
gheen	geen	Pron(indef)
admirant	admirant	N(sing)
ghegheten	geven	V(participle,past)
broot	brood	N(sing)
meer	meer	Num(indef)
dan	dan	Conj(comp)
een	een	art(indef)
pont	pond	n(sing)
in	in	adp()
vlaenderlant	vlaanderland	N(prop)
rijck	rijk	N(sing)
oft	of	Conj(coord)
arme	arm	Adj()
hoort	horen	V(imp)
na	na	Adp()
mijn	mijn	Pron(poss)
wilt	wild	V(fin,pres,aux_cop)
toch	toch	Adv(gener)
vreesen	vrezen	V(infin)
het	het	Art(def)
groot	groot	Adj()
ghepijn	pijnen	N(sing)
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
van	van	Adp()
d	d	Art(def)
'	?	punc(quest)
admirant	admirant	N(sing)
bisdom	bisdom	n(sing)
wenscht	wens	V(fin,pres,lex)
elck	elk	Pron(indef)
ghetrou	getrouw	N(sing)
te	te	Adp()
zijn	zijn	V(infin)
voor	voor	Adp()
t	het	Art(def)
'	?	punc(quest)
vaderlant	vaderland	N(sing)
